상호명,카테고리,평점,주소,운영시간,메뉴,시설
원조부안집 부산영도점,원조부안집,5.0,부산 영도구 절영로35번길 15 1층 (우)49052,['화~일 16:00 ~ 24:00'],{},{'WIFI': '가능'}
메가MGC커피 부산남항점,메가MGC커피,1.0,부산 영도구 남항로41번길 1 1층 (우)49053,['null'],{},{}
칼국수전문점 봉이,칼국수,3.8,부산 영도구 남항로 1 1층 (우)49045,['월~토 11:30 ~ 20:30'],"{'냉초계 메밀면': '7,500', '냉콩 메밀면': '7,500', '닭 칼국수': '5,500'}",{}
롯데리아 영도남항점,롯데리아,0,부산 영도구 영선대로 83 (우)49053,['매일 09:00 ~ 22:00'],"{'패밀리팩_콜라': '23,200', '더블팩_콜라': '15,800', '투게더팩_콜라': '14,200', '더블한우불고기 버거': '12,400', '마라로드 비프': '6,900', '마라로드 치킨': '5,400', '': ''}",{}
불맛석쇠쭈꾸미&빈대떡 본점,한식,3.0,부산 영도구 남항로49번길 42 1층 (우)49052,['월~토 15:00 ~ 24:00'],"{'석쇠쭈꾸미 (1인분)': '11,000', '치즈쭈꾸미 (1인분)': '13,000', '쭈꾸미 해물짬뽕탕': '20,000'}",{}
부산항양곱창,"곱창,막창",3.0,부산 영도구 절영로35번길 18 (우)49054,"['월,화,수,목,금,일 16:00 ~ 03:30']","{'양곱창(소)': '40,000', '전골': '40,000', '새우': '30,000', '꽃등심(200g)': '30,000', '특삼겹살 (500g)': '30,000'}",{}
도쿠도쿠,일식,3.0,부산 영도구 남항로31번길 7 (우)49054,['null'],"{'크림치즈도후바게트': '12,000', '멘타이까르보나라': '13,000', '우동': '7,000', '테루라면': '10,000', '나가사키짬뽕탕': '22,000'}",{}
태광돼지국밥,국밥,5.0,부산 영도구 절영로49번길 31 (우)49053,['null'],{},{}
컴포즈커피 영선점,컴포즈커피,5.0,부산 영도구 영선대로 69 (우)49056,['월~토 08:30 ~ 20:30'],{},{}
팬더반점 영도본점,중국요리,4.8,부산 영도구 절영로35번길 38 (우)49053,['null'],"{'쿵세트 (2~3인)': '26,000', '푸세트 (3~4인)': '36,000', '팬세트 (3~4인)': '46,000', '더세트 (5~6인)': '67,000', '알쓸셋트메뉴A': '27,000', '알쓸셋트메뉴B': '30,000', '': ''}",{}
동강한오리숯불구이,오리,5.0,부산 영도구 절영로93번길 38 (우)49056,['null'],"{'생오리 소금구이': '32,000', '생오리 불고기': '35,000', '생오리탕': '35,000', '생오리 한방백숙': '42,000'}",{}
스시타와라,"초밥,롤",5.0,부산 영도구 태종로 126-2 1층 (우)49060,"['화~일 11:30 ~ 22:00 (재료 소진 시 조기 마감)', '화~일 휴게시간 14:30 ~ 16:30']",{},{}
교촌치킨 대교남항점,교촌치킨,3.4,부산 영도구 절영로 50 JS프라자 1층 (우)49045,['매일 12:00 ~ 24:00'],"{'교촌오리지날': '19,000', '교촌콤보': '22,000', '교촌윙': '22,000', '교촌허니오리지날': '19,000', '교촌허니콤보': '23,000', '교촌레드오리지날': '20,000', '': ''}",{}
맛나춘하추동밀면,한식,5.0,부산 영도구 절영로93번길 46 (우)49056,['null'],"{'밀면': '5,000', '비빔면': '5,500', '고기만두 (6개)': '3,000', '불닭 (6개)': '3,000', '왕만두 (5개)': '5,000'}",{}
송영희돈까스 영도점,"돈까스,우동",5.0,부산 영도구 남항로9번길 36 (우)49045,['null'],"{'수제돈가스': '8,000', '치즈돈가스': '9,000', '안심돈가스': '9,000', '매운돈가스': '9,000', '생선가스': '9,000'}",{}
엄마손 칼국수,음식점,5.0,부산 영도구 남항로 27 (우)49054,['null'],{},{}
달보드레,디저트카페,0,부산 영도구 영선대로 78 (우)49070,['매일 11:00 ~ 21:00'],"{'아메리카노': '2,500', '카페라떼': '3,800', '바닐라라떼': '4,200', '녹차': '3,800', '레드파파야 블랙티': '4,300'}",{}
쪽쪽갈비,갈비,50,부산 영도구 남항로 19 1층 (우)49054,['매일 15:00 ~ 24:00'],"{'쪽쪽갈비': '9,500'}",{}
등대횟집,회,2.4,부산 영도구 남항로31번길 29 (우)49054,['매일 10:00 ~ 22:30'],"{'활어회비빔밥': '10,000', '모듬회(소)': '40,000', '전어(소)': '40,000', '우럭구이': '15,000', '줄돔': '변동가격'}",{}
태식이의소신,"육류,고기",5.0,부산 영도구 남항로9번길 34-1 (우)49045,['월~토 16:00 ~ 23:00'],{},{}
갓포사카나,일본식주점,5.0,부산 영도구 절영로35번길 45 2층 (우)49052,['null'],"{'참치+활어사시미(1인)': '30,000', '모듬사시미(소)': '40,000', '모듬초밥(10pcs)': '15,000', '마구로동(참치덮밥)': '12,000', '멘보샤': '12,000'}",{}
유니짜장,중국요리,4.2,부산 영도구 꿈나무길 104 (우)49070,['null'],"{'유니짜장': '5,500', '짬뽕': '6,500', '우동': '6,500', '바지락짬뽕': '9,000', '잡채밥': '7,000', '고추장제육덮밥': '7,000', '': ''}",{}
미가,국수,5.0,부산 영도구 절영로102번길 1 1층 (우)49047,['null'],"{'메밀막국수': '8,000', '비빔막국수': '8,000', '해물칼국수': '7,000', '비빔칼국수': '8,000', '만두국+밥': '7,000', '열무비빔밥': '7,000', '': ''}",{'주차': ''}
1974윤,술집,5.0,부산 영도구 절영로 41 (우)49054,['null'],{},{}
파리바게뜨 영도남항점,파리바게뜨,4.0,부산 영도구 남항로 40-1 (우)49055,['null'],{},{}
영도한우암소구이,"육류,고기",0,부산 영도구 남항남로 42 2층 (우)49050,['null'],{},{}
꿀돼지식당,"육류,고기",4.9,부산 영도구 남항로31번길 43 (우)49052,['매일 17:00 ~ 02:00'],{},{}
맘스터치 영선점,맘스터치,0,부산 영도구 남항로49번길 43 (우)49052,['null'],{},{}
문토스트 영도점,토스트,5.0,부산 영도구 절영로35번길 46 남항 부백 자연애 아파트 102호 (우)49053,['null'],{},{}
고향집,삼겹살,5.0,부산 영도구 절영로35번길 25 1층 (우)49052,['매일 16:00 ~ 04:00'],"{'국내산냉동삼겹살': '5,000'}",{}
마녀토스트,토스트,4.0,부산 영도구 절영로 127 1층 (우)49079,['null'],"{'마녀토스트': '2,000', '햄치즈토스트': '2,700', '땡초토스트': '3,200', '모짜렐라토스트': '3,500', '계란물토스트': '1,500'}",{}
금용,중국요리,5.0,부산 영도구 남항로 45 (우)49053,['null'],"{'짜장면': '5,000', '짬뽕': '5,000', '볶음밥': '6,000', '마라탕수육': '17,000', '일품수제 물만두': '6,000'}",{}
3세판 2호점,"육류,고기",5.0,부산 영도구 절영로93번길 37 1층 (우)49055,['월~토 16:00 ~ 23:00'],"{'제주백돼지 한판(2~3인분)': '39,000', '제주백돼지 두판(3~4인분)': '55,000', '제주흑돼지 한판(2~3인분)': '50,000', '제주흑돼지 두판(3~4인분)': '69,000', '흑돼지(120g)': '10,000'}",{}
영도아나고숯불구이,장어,4.5,부산 영도구 절영로35번길 23 (우)49052,['null'],{},{}
순천아구찜,아구,0,부산 영도구 남항로31번길 4 (우)49053,['null'],{},{'주차': '가능'}
마이도,일본식주점,4.0,부산 영도구 남항로31번길 12 (우)49053,['null'],"{'민물장어구이': '30,000', '메로구이': '25,000', '오꼬노미야끼': '18,000', '육회(한우)': '18,000', '명란구이': '9,000'}",{}
금성갈비탕,한식,5.0,부산 영도구 남항로 35-2 1층 (우)49053,['매일 10:30 ~ 21:00'],"{'갈비탕': '10,000', '꼬리탕': '15,000', '꼬리수육(중)': '38,000', '꼬리수육(대)': '48,000', 'LA갈비': '10,000'}","{'WIFI': '가능', '동물출입': '', '주차': '가능', '휠체어사용': '가능', '놀이방': '', '흡연실': ''}"
G,"돈까스,우동",5.0,부산 영도구 남항로 3 (우)49045,['null'],"{'삼겹구이 비빔밥': '6,000', '제육 덮밥': '6,000', '소 불고기 덮밥': '7,000', '수제 등심 돈까스': '6,000', '수제 오븐치즈 돈까스': '7,000'}",{}
불막열삼 영도남항점,불막열삼,5.0,부산 영도구 남항로 35-1 1층 (우)49053,['매일 16:00 ~ 00:30'],{},{}
고봉민김밥인 부산영도남항점,고봉민김밥인,1.0,부산 영도구 태종로 107 오션트라움 102호 (우)49036,['null'],{},{}
영도녹두집,"호프,요리주점",4.7,부산 영도구 남항로 14 (우)49046,['매일 16:00 ~ 02:00'],"{'고기빈대떡': '9,000', '해물빈대떡': '9,000', '녹두해물파전': '9,000', '해물파전': '9,000', '김치파전': '9,000'}",{}
구석집,한식,0,부산 영도구 절영로35번길 25-3 (우)49052,['null'],{},{}
호시,일본식주점,5.0,부산 영도구 남항로31번길 19 (우)49054,['null'],"{'참다랑어 대뱃살': '80,000', '민물장어초밥': '20,000', '홍어챠슈삼합': '30,000', '메로가마살구이': '25,000', '생우럭탕': '25,000'}",{}
제주곱창,"곱창,막창",4.7,부산 영도구 절영로35번길 14 (우)49054,['null'],"{'막창구이(1인분)': '7,000', '곱창전골(소)': '25,000', '곱창전골(대)': '35,000'}",{}
목촌나주곰탕왕갈비탕,한식,0,부산 영도구 남항로9번길 35 (우)49045,['null'],"{'맑은나주곰탕': '6,000', '특 맑은나주곰탕': '7,000', '우거지갈비해장국': '9,000', '사골곰탕': '7,000', '얼큰나주곰탕': '8,000'}",{}
나무섬,회,5.0,부산 영도구 절영로35번길 25 1층 (우)49052,['null'],"{'모둠회': '40,000'}","{'WIFI': '가능', '주차': '', '휠체어사용': '가능', '놀이방': '', '흡연실': ''}"
BHC치킨 영도신도시점,BHC치킨,0,부산 영도구 남항로 28 1층 (우)49055,['매일 12:00 ~ 24:00'],"{'더블팝순살 양념+치즈볼': '28,000', '더블팝순살 후라이드+치즈볼': '27,000', '스윗킹 폭립+치즈볼': '33,000', '핫후라이드 콤보+치즈볼': '25,000', '핫후라이드 윙+치즈볼': '25,000', '핫후라이드 스틱+치즈볼': '25,000'}",{}
남경횟집,회,5.0,부산 영도구 절영로35번길 71 (우)49052,['매일 11:00 ~ 22:00'],"{'자연산(중)': '70,000', '모듬회(소)': '50,000', '모듬회(소)+물회': '50,000', '모듬회(중)+물회': '60,000', '회덮밥': '12,000'}",{}
홍도향,중국요리,5.0,부산 영도구 영선대로 43 1층 (우)49047,['null'],{},{}
회산물,회,0,부산 영도구 남항로31번길 35 1층 (우)49054,['화~일 16:00 ~ 01:00'],"{'추천\n모듬회': '35,000'}",{}
굽네치킨 부산남항점,굽네치킨,3.0,부산 영도구 절영로93번길 25-1 1층 (우)49055,['매일 12:00 ~ 24:00'],"{'남해마늘바사삭+콜라1.25L': '21,000', '오븐바사삭+티카마살라+콜라1.25L': '21,900', '오븐바사삭+치킨마크니+콜라1.25L': '21,900', '불금치킨+콜라1.25L': '20,000', '오븐바사삭+콜라1.25L': '19,000', '치즈바사삭+콜라1.25L': '20,000', '': ''}",{}
수복축산,"육류,고기",0,부산 영도구 남항로25번길 17 (우)49054,['월~금 11:30 ~ 22:00'],{},{}
해동반점,중국요리,2.5,부산 영도구 절영로 151 (우)49079,['null'],"{'짜장면': '4,000', '우동': '6,000', '볶음밥': '6,000', '짬뽕국': '10,000', '군만두': '5,000'}",{}
영도물고기아저씨,회,5.0,부산 영도구 절영로35번길 56 (우)49053,['화~일 14:00 ~ 20:30'],{},{}
원조소문난돼지국밥,국밥,5.0,부산 영도구 남항남로19번길 45 (우)49048,['null'],{},{}
영도가마솥설렁탕,설렁탕,5.0,부산 영도구 남항로19번길 44-1 1층 (우)49052,['매일 00:00 ~ 24:00'],"{'가마솥 설렁탕': '9,000', '사골우거지탕': '9,000', '소 수육(소)': '30,000', '소 수육(대)': '50,000'}","{'WIFI': '', '동물출입': '', '주차': '', '휠체어사용': '가능', '놀이방': '', '흡연실': ''}"
바다장어조아,장어,5.0,부산 영도구 남항로9번길 2-1 (우)49045,['매일 10:00 ~ 22:00'],"{'멍게비빔밥': '8,000', '장어구이(소)': '40,000', '양념장어구이(소)': '40,000', '장어탕': '11,000', '돌솥비빔밥': '6,000'}",{}
윤호손수호두파이 부산점,"제과,베이커리",3,부산 영도구 절영로 111 1층 (우)49070,['매일 10:30 ~ 20:30'],"{'호두파이 (대)': '26,000', '호두파이 (소)': '13,000', '피칸파이 (대)': '30,000', '피칸파이 (소)': '15,000', '마카다미아호두파이 (대)': '32,000', '마카다미아호두파이 (소)': '16,000', '': ''}","{'WIFI': '가능', '동물출입': '', '주차': '가능', '휠체어사용': '가능', '놀이방': '', '흡연실': ''}"
연경반점,중국요리,0,부산 영도구 영선대로 57-1 1층 (우)49056,['매일 09:00 ~ 21:00'],"{'짜장면': '4,000', '우동': '5,000', '짬뽕': '6,000', '볶음밥': '6,000', '깐풍육': '12,000'}",{'주차': '가능'}
하삼동커피 영선점,하삼동커피,2.0,부산 영도구 태종로 108 1층 (우)49052,['null'],{},{}
피자스쿨 부산남항점,피자스쿨,4.0,부산 영도구 남항로 38 (우)49055,['null'],"{'고구마피자': '10,900', '까르보네피자': '12,900', '깐쇼새우피자': '14,900', '나폴리피자': '12,900', '닭안심살피자': '14,900', '도이치바이트피자': '14,900', '': ''}",{}
달인교동짬뽕 영도직영점,중국요리,3.3,부산 영도구 절영로36번길 3 (우)49045,['null'],{},{}
데일리팡 영도점,"제과,베이커리",5.0,부산 영도구 태종로100번길 3 1층 (우)49052,['null'],"{'팥생크림빵': '1,500', '슈': '1,500', '고구마생크림빵': '2,500', '모닝사라다빵': '3,000', '햄버거': '2,500'}",{}
안코우,샌드위치,4.0,부산 영도구 절영로 193 2층 (우)49078,['매일 10:00 ~ 19:00'],{},{}
크라상점 부산영도점,크라상점,0,부산 영도구 태종로 125 1층 (우)49036,['월~토 11:00 ~ 20:00'],{},{}
카페051 영도점,카페051,5.0,부산 영도구 태종로 98 모닝아일랜드 1층 102호 (우)49052,['월~금 07:00 ~ 22:00'],{},{'WIFI': '가능'}
원조콩나물해장국,해장국,0,부산 영도구 절영로35번길 17 (우)49052,['null'],"{'감자탕(중)': '20,000', '감자탕(대)': '30,000', '닭도리탕(중)': '20,000', '아구찜(중)': '40,000', '코다리조림': '20,000'}",{}
초막,"호프,요리주점",0,부산 영도구 영선대로 34 (우)49079,['null'],{},{}
꼬꼬 삼계탕,삼계탕,5.0,부산 영도구 남항로 8 (우)49046,['null'],{},{}
다정네아구찜,아구,5.0,부산 영도구 남항로9번길 22 (우)49045,['null'],"{'제육+해물된장 (1인)': '7,000', '아구찜 (대)': '35,000', '대구뽈찜 (대)': '40,000', '아구수육 (대)': '40,000', '아구탕': '7,000', '아구뽈찜': '7,000', '': ''}",{}
수미쌈밥,쌈밥,2.0,부산 영도구 남항로19번길 13 (우)49054,['null'],{},{}
보쌈주는족발집,"족발,보쌈",5.0,부산 영도구 남항로49번길 47 1층 (우)49052,['null'],{},{}
코리안바베큐 영도점,코리안바베큐,0,부산 영도구 절영로35번길 9 (우)49052,['null'],{},{}
삼겹파티 영선점,삼겹살,5.0,부산 영도구 절영로 119 (우)49070,['화~금 11:30 ~ 22:30'],{},{}
영포동,"육류,고기",4.5,부산 영도구 절영로93번길 40-3 1층 (우)49056,['월~토 16:00 ~ 24:00'],"{'생삼겹': '6,900', '생목살': '6,900', '생 꼬들목살 한접시': '28,000', '생 꼬들목살 추가 반접시': '14,000', '큰뚝배기 된장찌개': '4,000'}",{'WIFI': '가능'}
카우카우,"육류,고기",5.0,부산 영도구 절영로35번길 28 (우)49054,['null'],"{'한우모듬(중)': '50,000', '안창살(100g)': '30,000', '갈비살(100g)': '20,000', '된장전골': '15,000', '물냉면': '5,000'}",{}
다가치통닭 영선윗로타리점,치킨,5.0,부산 영도구 절영로 122 (우)49079,['null'],{},{}
인생전집,한식,5.0,부산 영도구 남항로 35-1 (우)49053,['null'],"{'인생모듬전(R)': '22,000', '인생반전(R)': '10,000', '치즈김치전': '17,000', '해물파전(R)': '9,000', '김치전/부추전(R)': '8,000', '소고기버섯전골': '19,000', '': ''}",{}
수미가양곱창,"곱창,막창",0,부산 영도구 남항로25번길 19 (우)49054,['매일 15:00 ~ 02:00'],"{'양곱창모듬구이(소)': '40,000', '양곱창모듬구이(대)': '65,000', '특양구이(500g)': '40,000', '양곱창전골': '40,000', '새우구이(150g)': '30,000'}",{}
지코바 영선점,지코바,3.0,부산 영도구 영선대로 82 105호 (우)49069,['null'],"{'지코바 소금구이': '18,000', '지코바 순살소금구이': '19,000', '지코바 순살양념구이': '20,000', '지코바 양념치킨': '19,000', '지코바 윙 양념구이': '19,000', '지코바 윙 소금구이': '18,000', '': ''}",{}
처갓집양념치킨 남항점,처갓집양념치킨,5.0,부산 영도구 남항시장길 324 1층 1호 (우)49070,['null'],"{'슈프림양념치킨': '21,000', '치즈슈프림 양념치킨': '21,000', '허니올리고당야채양념치킨': '19,000', '후라이드치킨': '18,000', '와락치킨': '20,000', '트러플 슈프림 양념치킨': '22,000', '': ''}",{}
할매손충무김밥,분식,0,부산 영도구 절영로 123 (우)49079,['null'],{},{}
삼촌의주방,"돈까스,우동",5.0,부산 영도구 영선대로 33 (우)49051,"['매일 11:00 ~ 21:00', '매일 휴게시간 15:00 ~ 17:00']","{'삼촌돈까스': '7,000', '치즈덮힌돈까스': '8,000', '타이덮밥': '6,000', '대패짬뽕라면': '5,000', '삼촌우동': '5,000'}",{}
풍어횟집,회,0,부산 영도구 절영로49번길 27 (우)49054,['null'],{},{}
BBQ 부산영선점,BBQ,3.8,부산 영도구 꿈나무길 255 1층 (우)49072,['매일 12:00 ~ 24:00'],"{'바삭갈릭(레몬보이500ml 증정)': '21,000', '단짠갈릭(레몬보이500ml 증정)': '23,000', '착착갈릭(레몬보이500ml 증정)': '24,000', '황금올리브치킨™': '20,000', '황올 반+양념 반': '21,000', '자메이카 소떡만나치킨': '24,000'}",{}
덕성식당,해장국,0,부산 영도구 남항로 24-2 (우)49055,['null'],{},{}
불로만숯불바베큐 남항점,불로만숯불바베큐,4.0,부산 영도구 남항로31번길 23 (우)49054,['매일 14:00 ~ 01:00'],"{'나홀로세트': '16,000', '한식 숯불 바베큐(뼈)': '19,000', '양식 숯불 바베큐(뼈)': '19,000', '간장 숯불 바베큐(뼈)': '19,000', '소금구이 숯불 바베큐': '19,000', '순살 소금 숯불 바베큐': '19,000', '': ''}",{}
